timestamp,hour_of_year,pv_capacity_factor
2015-03-06T07:00:00Z,1543,0.0476660836
2015-03-06T08:00:00Z,1544,0.0868998345
2015-03-06T09:00:00Z,1545,0.21109149
2015-03-06T10:00:00Z,1546,0.368542619
2015-03-06T11:00:00Z,1547,0.202864471
2015-03-06T12:00:00Z,1548,0.188621077
2015-03-06T13:00:00Z,1549,0.0873783139
2015-03-06T14:00:00Z,1550,0.107003689
2015-03-06T15:00:00Z,1551,0.120339287
2015-03-06T16:00:00Z,1552,0.099364951
2015-03-06T17:00:00Z,1553,0.0232053778
2015-03-06T18:00:00Z,1554,0.0
2015-03-06T19:00:00Z,1555,0.0
2015-03-06T20:00:00Z,1556,0.0
2015-03-06T21:00:00Z,1557,0.0
2015-03-06T22:00:00Z,1558,0.0
2015-03-06T23:00:00Z,1559,0.0
2015-03-07T00:00:00Z,1560,0.0
2015-03-07T01:00:00Z,1561,0.0
2015-03-07T02:00:00Z,1562,0.0
2015-03-07T03:00:00Z,1563,0.0
2015-03-07T04:00:00Z,1564,0.0
2015-03-07T05:00:00Z,1565,0.0
2015-03-07T06:00:00Z,1566,0.0058510178
2015-03-07T07:00:00Z,1567,0.110269292
2015-03-07T08:00:00Z,1568,0.28380309
2015-03-07T09:00:00Z,1569,0.487286156
2015-03-07T10:00:00Z,1570,0.611166944
2015-03-07T11:00:00Z,1571,0.678537634
2015-03-07T12:00:00Z,1572,0.687727274
2015-03-07T13:00:00Z,1573,0.650740614
2015-03-07T14:00:00Z,1574,0.528065635
2015-03-07T15:00:00Z,1575,0.347256805
2015-03-07T16:00:00Z,1576,0.163167897
2015-03-07T17:00:00Z,1577,0.0316410226
2015-03-07T18:00:00Z,1578,0.0
2015-03-07T19:00:00Z,1579,0.0
2015-03-07T20:00:00Z,1580,0.0
2015-03-07T21:00:00Z,1581,0.0
2015-03-07T22:00:00Z,1582,0.0
2015-03-07T23:00:00Z,1583,0.0
2015-03-08T00:00:00Z,1584,0.0
2015-03-08T01:00:00Z,1585,0.0
2015-03-08T02:00:00Z,1586,0.0
2015-03-08T03:00:00Z,1587,0.0
2015-03-08T04:00:00Z,1588,0.0
2015-03-08T05:00:00Z,1589,0.0
2015-03-08T06:00:00Z,1590,0.00565870748
2015-03-08T07:00:00Z,1591,0.124368455
2015-03-08T08:00:00Z,1592,0.316045415
2015-03-08T09:00:00Z,1593,0.481128828
2015-03-08T10:00:00Z,1594,0.573099059
2015-03-08T11:00:00Z,1595,0.657955864
2015-03-08T12:00:00Z,1596,0.672723262
2015-03-08T13:00:00Z,1597,0.61882705
2015-03-08T14:00:00Z,1598,0.519700845
2015-03-08T15:00:00Z,1599,0.376767232
2015-03-08T16:00:00Z,1600,0.204190078
2015-03-08T17:00:00Z,1601,0.0447582883
2015-03-08T18:00:00Z,1602,0.0
2015-03-08T19:00:00Z,1603,0.0
2015-03-08T20:00:00Z,1604,0.0
2015-03-08T21:00:00Z,1605,0.0
2015-03-08T22:00:00Z,1606,0.0
2015-03-08T23:00:00Z,1607,0.0
2015-03-09T00:00:00Z,1608,0.0
2015-03-09T01:00:00Z,1609,0.0
2015-03-09T02:00:00Z,1610,0.0
2015-03-09T03:00:00Z,1611,0.0
2015-03-09T04:00:00Z,1612,0.0
2015-03-09T05:00:00Z,1613,0.0
2015-03-09T06:00:00Z,1614,0.00719397403
2015-03-09T07:00:00Z,1615,0.0643328084
2015-03-09T08:00:00Z,1616,0.223406858
2015-03-09T09:00:00Z,1617,0.427770844
2015-03-09T10:00:00Z,1618,0.593953835
2015-03-09T11:00:00Z,1619,0.64862341
2015-03-09T12:00:00Z,1620,0.716453556
2015-03-09T13:00:00Z,1621,0.671034673
2015-03-09T14:00:00Z,1622,0.576601058
2015-03-09T15:00:00Z,1623,0.415989082
2015-03-09T16:00:00Z,1624,0.226111206
2015-03-09T17:00:00Z,1625,0.052121406
2015-03-09T18:00:00Z,1626,0.0
2015-03-09T19:00:00Z,1627,0.0
2015-03-09T20:00:00Z,1628,0.0
2015-03-09T21:00:00Z,1629,0.0
2015-03-09T22:00:00Z,1630,0.0
2015-03-09T23:00:00Z,1631,0.0
2015-03-10T00:00:00Z,1632,0.0
2015-03-10T01:00:00Z,1633,0.0
2015-03-10T02:00:00Z,1634,0.0
2015-03-10T03:00:00Z,1635,0.0
2015-03-10T04:00:00Z,1636,0.0
2015-03-10T05:00:00Z,1637,0.0
2015-03-10T06:00:00Z,1638,0.0105685764
2015-03-10T07:00:00Z,1639,0.148638922
2015-03-10T08:00:00Z,1640,0.342962264
2015-03-10T09:00:00Z,1641,0.511294493
2015-03-10T10:00:00Z,1642,0.619597504
2015-03-10T11:00:00Z,1643,0.686206328
2015-03-10T12:00:00Z,1644,0.698511987
2015-03-10T13:00:00Z,1645,0.658103379
2015-03-10T14:00:00Z,1646,0.564383647
2015-03-10T15:00:00Z,1647,0.396113394
2015-03-10T16:00:00Z,1648,0.185996293
2015-03-10T17:00:00Z,1649,0.0330373196
2015-03-10T18:00:00Z,1650,0.0
2015-03-10T19:00:00Z,1651,0.0
2015-03-10T20:00:00Z,1652,0.0
2015-03-10T21:00:00Z,1653,0.0
2015-03-10T22:00:00Z,1654,0.0
2015-03-10T23:00:00Z,1655,0.0
2015-03-11T00:00:00Z,1656,0.0
2015-03-11T01:00:00Z,1657,0.0
2015-03-11T02:00:00Z,1658,0.0
2015-03-11T03:00:00Z,1659,0.0
2015-03-11T04:00:00Z,1660,0.0
2015-03-11T05:00:00Z,1661,0.0
2015-03-11T06:00:00Z,1662,0.00589466077
2015-03-11T07:00:00Z,1663,0.0304724537
2015-03-11T08:00:00Z,1664,0.0711816085
2015-03-11T09:00:00Z,1665,0.307764856
2015-03-11T10:00:00Z,1666,0.38924117
2015-03-11T11:00:00Z,1667,0.437766176
2015-03-11T12:00:00Z,1668,0.483349004
2015-03-11T13:00:00Z,1669,0.371384566
2015-03-11T14:00:00Z,1670,0.268486791
2015-03-11T15:00:00Z,1671,0.158046633
2015-03-11T16:00:00Z,1672,0.101487591
2015-03-11T17:00:00Z,1673,0.0361744443
2015-03-11T18:00:00Z,1674,0.0
2015-03-11T19:00:00Z,1675,0.0
2015-03-11T20:00:00Z,1676,0.0
2015-03-11T21:00:00Z,1677,0.0
2015-03-11T22:00:00Z,1678,0.0
2015-03-11T23:00:00Z,1679,0.0
2015-03-12T00:00:00Z,1680,0.0
2015-03-12T01:00:00Z,1681,0.0
2015-03-12T02:00:00Z,1682,0.0
2015-03-12T03:00:00Z,1683,0.0
2015-03-12T04:00:00Z,1684,0.0
2015-03-12T05:00:00Z,1685,0.0
2015-03-12T06:00:00Z,1686,0.00430861165
2015-03-12T07:00:00Z,1687,0.0542861454
2015-03-12T08:00:00Z,1688,0.177328782
2015-03-12T09:00:00Z,1689,0.36190798
2015-03-12T10:00:00Z,1690,0.30876085
2015-03-12T11:00:00Z,1691,0.348688378
2015-03-12T12:00:00Z,1692,0.449401383
2015-03-12T13:00:00Z,1693,0.357812428
2015-03-12T14:00:00Z,1694,0.343918788
2015-03-12T15:00:00Z,1695,0.151957653
2015-03-12T16:00:00Z,1696,0.127932254
2015-03-12T17:00:00Z,1697,0.0330053742
2015-03-12T18:00:00Z,1698,0.0
2015-03-12T19:00:00Z,1699,0.0
2015-03-12T20:00:00Z,1700,0.0
2015-03-12T21:00:00Z,1701,0.0
2015-03-12T22:00:00Z,1702,0.0
2015-03-12T23:00:00Z,1703,0.0
2015-03-13T00:00:00Z,1704,0.0
2015-03-13T01:00:00Z,1705,0.0
2015-03-13T02:00:00Z,1706,0.0
2015-03-13T03:00:00Z,1707,0.0
2015-03-13T04:00:00Z,1708,0.0
2015-03-13T05:00:00Z,1709,0.0
2015-03-13T06:00:00Z,1710,0.00649535631
2015-03-13T07:00:00Z,1711,0.0379307793
2015-03-13T08:00:00Z,1712,0.149749482
2015-03-13T09:00:00Z,1713,0.298681676
2015-03-13T10:00:00Z,1714,0.363626855
2015-03-13T11:00:00Z,1715,0.344049856
2015-03-13T12:00:00Z,1716,0.192845589
2015-03-13T13:00:00Z,1717,0.208911594
2015-03-13T14:00:00Z,1718,0.132757973
2015-03-13T15:00:00Z,1719,0.1019754
2015-03-13T16:00:00Z,1720,0.0675354873
2015-03-13T17:00:00Z,1721,0.0140248482
2015-03-13T18:00:00Z,1722,0.0
2015-03-13T19:00:00Z,1723,0.0
2015-03-13T20:00:00Z,1724,0.0
2015-03-13T21:00:00Z,1725,0.0
2015-03-13T22:00:00Z,1726,0.0
2015-03-13T23:00:00Z,1727,0.0
2015-03-14T00:00:00Z,1728,0.0
2015-03-14T01:00:00Z,1729,0.0
2015-03-14T02:00:00Z,1730,0.0
2015-03-14T03:00:00Z,1731,0.0
2015-03-14T04:00:00Z,1732,0.0
2015-03-14T05:00:00Z,1733,0.0
2015-03-14T06:00:00Z,1734,0.00433243023
2015-03-14T07:00:00Z,1735,0.0337197297
2015-03-14T08:00:00Z,1736,0.0533483234
2015-03-14T09:00:00Z,1737,0.158555466
2015-03-14T10:00:00Z,1738,0.187338184
2015-03-14T11:00:00Z,1739,0.218877044
2015-03-14T12:00:00Z,1740,0.238181632
2015-03-14T13:00:00Z,1741,0.182762971
2015-03-14T14:00:00Z,1742,0.153818725
2015-03-14T15:00:00Z,1743,0.134936766
2015-03-14T16:00:00Z,1744,0.0873646605
2015-03-14T17:00:00Z,1745,0.018316641
2015-03-14T18:00:00Z,1746,0.0
2015-03-14T19:00:00Z,1747,0.0
2015-03-14T20:00:00Z,1748,0.0
2015-03-14T21:00:00Z,1749,0.0
2015-03-14T22:00:00Z,1750,0.0
2015-03-14T23:00:00Z,1751,0.0
2015-03-15T00:00:00Z,1752,0.0
2015-03-15T01:00:00Z,1753,0.0
2015-03-15T02:00:00Z,1754,0.0
2015-03-15T03:00:00Z,1755,0.0
2015-03-15T04:00:00Z,1756,0.0
2015-03-15T05:00:00Z,1757,0.0
2015-03-15T06:00:00Z,1758,0.00433108109
2015-03-15T07:00:00Z,1759,0.0355634653
2015-03-15T08:00:00Z,1760,0.0862389179
2015-03-15T09:00:00Z,1761,0.143286278
2015-03-15T10:00:00Z,1762,0.207710059
2015-03-15T11:00:00Z,1763,0.197336373
2015-03-15T12:00:00Z,1764,0.186323671
2015-03-15T13:00:00Z,1765,0.248564364
2015-03-15T14:00:00Z,1766,0.23869105
2015-03-15T15:00:00Z,1767,0.106349493
2015-03-15T16:00:00Z,1768,0.125661714
2015-03-15T17:00:00Z,1769,0.0416184948
2015-03-15T18:00:00Z,1770,0.0
2015-03-15T19:00:00Z,1771,0.0
2015-03-15T20:00:00Z,1772,0.0
2015-03-15T21:00:00Z,1773,0.0
2015-03-15T22:00:00Z,1774,0.0
2015-03-15T23:00:00Z,1775,0.0
2015-03-16T00:00:00Z,1776,0.0
2015-03-16T01:00:00Z,1777,0.0
2015-03-16T02:00:00Z,1778,0.0
2015-03-16T03:00:00Z,1779,0.0
2015-03-16T04:00:00Z,1780,0.0
2015-03-16T05:00:00Z,1781,0.0
2015-03-16T06:00:00Z,1782,0.0121400188
2015-03-16T07:00:00Z,1783,0.166706837
2015-03-16T08:00:00Z,1784,0.358901792
2015-03-16T09:00:00Z,1785,0.53167424
2015-03-16T10:00:00Z,1786,0.533263613
2015-03-16T11:00:00Z,1787,0.571902397
2015-03-16T12:00:00Z,1788,0.697764043
2015-03-16T13:00:00Z,1789,0.621148738
2015-03-16T14:00:00Z,1790,0.373730136
2015-03-16T15:00:00Z,1791,0.346490556
2015-03-16T16:00:00Z,1792,0.168959176
2015-03-16T17:00:00Z,1793,0.0406377883
2015-03-16T18:00:00Z,1794,0.0
2015-03-16T19:00:00Z,1795,0.0
2015-03-16T20:00:00Z,1796,0.0
2015-03-16T21:00:00Z,1797,0.0
2015-03-16T22:00:00Z,1798,0.0
2015-03-16T23:00:00Z,1799,0.0
2015-03-17T00:00:00Z,1800,0.0
2015-03-17T01:00:00Z,1801,0.0
2015-03-17T02:00:00Z,1802,0.0
2015-03-17T03:00:00Z,1803,0.0
2015-03-17T04:00:00Z,1804,0.0
2015-03-17T05:00:00Z,1805,0.0
2015-03-17T06:00:00Z,1806,0.0162194755
2015-03-17T07:00:00Z,1807,0.155536715
2015-03-17T08:00:00Z,1808,0.338475008
2015-03-17T09:00:00Z,1809,0.524539285
2015-03-17T10:00:00Z,1810,0.600978167
2015-03-17T11:00:00Z,1811,0.665410479
2015-03-17T12:00:00Z,1812,0.631302109
2015-03-17T13:00:00Z,1813,0.576767725
2015-03-17T14:00:00Z,1814,0.433210171
2015-03-17T15:00:00Z,1815,0.269804795
2015-03-17T16:00:00Z,1816,0.118458808
2015-03-17T17:00:00Z,1817,0.0390582578
2015-03-17T18:00:00Z,1818,0.0
2015-03-17T19:00:00Z,1819,0.0
2015-03-17T20:00:00Z,1820,0.0
2015-03-17T21:00:00Z,1821,0.0
2015-03-17T22:00:00Z,1822,0.0
2015-03-17T23:00:00Z,1823,0.0
2015-03-18T00:00:00Z,1824,0.0
2015-03-18T01:00:00Z,1825,0.0
2015-03-18T02:00:00Z,1826,0.0
2015-03-18T03:00:00Z,1827,0.0
2015-03-18T04:00:00Z,1828,0.0
2015-03-18T05:00:00Z,1829,0.0
2015-03-18T06:00:00Z,1830,0.0275723268
2015-03-18T07:00:00Z,1831,0.181278457
2015-03-18T08:00:00Z,1832,0.374974261
2015-03-18T09:00:00Z,1833,0.545308271
2015-03-18T10:00:00Z,1834,0.664165259
2015-03-18T11:00:00Z,1835,0.72040457
2015-03-18T12:00:00Z,1836,0.743737321
2015-03-18T13:00:00Z,1837,0.697076332
2015-03-18T14:00:00Z,1838,0.581059707
2015-03-18T15:00:00Z,1839,0.424715391
2015-03-18T16:00:00Z,1840,0.241383307
2015-03-18T17:00:00Z,1841,0.0718670717
2015-03-18T18:00:00Z,1842,0.0
2015-03-18T19:00:00Z,1843,0.0
2015-03-18T20:00:00Z,1844,0.0
2015-03-18T21:00:00Z,1845,0.0
2015-03-18T22:00:00Z,1846,0.0
2015-03-18T23:00:00Z,1847,0.0
2015-03-19T00:00:00Z,1848,0.0
2015-03-19T01:00:00Z,1849,0.0
2015-03-19T02:00:00Z,1850,0.0
2015-03-19T03:00:00Z,1851,0.0
2015-03-19T04:00:00Z,1852,0.0
2015-03-19T05:00:00Z,1853,0.0
2015-03-19T06:00:00Z,1854,0.0318661582
2015-03-19T07:00:00Z,1855,0.189913463
2015-03-19T08:00:00Z,1856,0.385423045
2015-03-19T09:00:00Z,1857,0.556097771
2015-03-19T10:00:00Z,1858,0.675534473
2015-03-19T11:00:00Z,1859,0.742030887
2015-03-19T12:00:00Z,1860,0.751519381
2015-03-19T13:00:00Z,1861,0.705153187
2015-03-19T14:00:00Z,1862,0.601586083
2015-03-19T15:00:00Z,1863,0.446652532
2015-03-19T16:00:00Z,1864,0.257239412
2015-03-19T17:00:00Z,1865,0.078213572
2015-03-19T18:00:00Z,1866,0.0
2015-03-19T19:00:00Z,1867,0.0
2015-03-19T20:00:00Z,1868,0.0
2015-03-19T21:00:00Z,1869,0.0
2015-03-19T22:00:00Z,1870,0.0
2015-03-19T23:00:00Z,1871,0.0
2015-03-20T00:00:00Z,1872,0.0
2015-03-20T01:00:00Z,1873,0.0
2015-03-20T02:00:00Z,1874,0.0
2015-03-20T03:00:00Z,1875,0.0
2015-03-20T04:00:00Z,1876,0.0
2015-03-20T05:00:00Z,1877,0.0
2015-03-20T06:00:00Z,1878,0.0349178204
2015-03-20T07:00:00Z,1879,0.19524193
2015-03-20T08:00:00Z,1880,0.38599186
2015-03-20T09:00:00Z,1881,0.540740495
2015-03-20T10:00:00Z,1882,0.669303351
2015-03-20T11:00:00Z,1883,0.729068285
2015-03-20T12:00:00Z,1884,0.735167786
2015-03-20T13:00:00Z,1885,0.686376107
2015-03-20T14:00:00Z,1886,0.58611643
2015-03-20T15:00:00Z,1887,0.436564469
2015-03-20T16:00:00Z,1888,0.252909741
2015-03-20T17:00:00Z,1889,0.0775420038
2015-03-20T18:00:00Z,1890,0.0
2015-03-20T19:00:00Z,1891,0.0
2015-03-20T20:00:00Z,1892,0.0
2015-03-20T21:00:00Z,1893,0.0
2015-03-20T22:00:00Z,1894,0.0
2015-03-20T23:00:00Z,1895,0.0
2015-03-21T00:00:00Z,1896,0.0
2015-03-21T01:00:00Z,1897,0.0
2015-03-21T02:00:00Z,1898,0.0
2015-03-21T03:00:00Z,1899,0.0
2015-03-21T04:00:00Z,1900,0.0
2015-03-21T05:00:00Z,1901,0.0
2015-03-21T06:00:00Z,1902,0.0375330387
2015-03-21T07:00:00Z,1903,0.200887447
2015-03-21T08:00:00Z,1904,0.396305329
2015-03-21T09:00:00Z,1905,0.563116213
2015-03-21T10:00:00Z,1906,0.682924391
2015-03-21T11:00:00Z,1907,0.752430647
2015-03-21T12:00:00Z,1908,0.767850998
2015-03-21T13:00:00Z,1909,0.478000983
2015-03-21T14:00:00Z,1910,0.364401491
2015-03-21T15:00:00Z,1911,0.324697411
2015-03-21T16:00:00Z,1912,0.161856457
2015-03-21T17:00:00Z,1913,0.0537104696
2015-03-21T18:00:00Z,1914,0.0
2015-03-21T19:00:00Z,1915,0.0
2015-03-21T20:00:00Z,1916,0.0
2015-03-21T21:00:00Z,1917,0.0
2015-03-21T22:00:00Z,1918,0.0
2015-03-21T23:00:00Z,1919,0.0
2015-03-22T00:00:00Z,1920,0.0
2015-03-22T01:00:00Z,1921,0.0
2015-03-22T02:00:00Z,1922,0.0
2015-03-22T03:00:00Z,1923,0.0
2015-03-22T04:00:00Z,1924,0.0
2015-03-22T05:00:00Z,1925,0.0
2015-03-22T06:00:00Z,1926,0.0171392187
2015-03-22T07:00:00Z,1927,0.0722816307
2015-03-22T08:00:00Z,1928,0.145655474
2015-03-22T09:00:00Z,1929,0.270338377
2015-03-22T10:00:00Z,1930,0.352966036
2015-03-22T11:00:00Z,1931,0.312555934
2015-03-22T12:00:00Z,1932,0.30837763
2015-03-22T13:00:00Z,1933,0.383364759
2015-03-22T14:00:00Z,1934,0.238149976
2015-03-22T15:00:00Z,1935,0.215227159
2015-03-22T16:00:00Z,1936,0.121781521
2015-03-22T17:00:00Z,1937,0.0432107988
2015-03-22T18:00:00Z,1938,0.000842966934
2015-03-22T19:00:00Z,1939,0.0
2015-03-22T20:00:00Z,1940,0.0
2015-03-22T21:00:00Z,1941,0.0
2015-03-22T22:00:00Z,1942,0.0
2015-03-22T23:00:00Z,1943,0.0
2015-03-23T00:00:00Z,1944,0.0
2015-03-23T01:00:00Z,1945,0.0
2015-03-23T02:00:00Z,1946,0.0
2015-03-23T03:00:00Z,1947,0.0
2015-03-23T04:00:00Z,1948,0.0
2015-03-23T05:00:00Z,1949,0.0
2015-03-23T06:00:00Z,1950,0.0315106224
2015-03-23T07:00:00Z,1951,0.152487102
2015-03-23T08:00:00Z,1952,0.35687855
2015-03-23T09:00:00Z,1953,0.539934577
2015-03-23T10:00:00Z,1954,0.635861097
2015-03-23T11:00:00Z,1955,0.668390166
2015-03-23T12:00:00Z,1956,0.706078697
2015-03-23T13:00:00Z,1957,0.693141733
2015-03-23T14:00:00Z,1958,0.590638048
2015-03-23T15:00:00Z,1959,0.4380832
2015-03-23T16:00:00Z,1960,0.256004338
2015-03-23T17:00:00Z,1961,0.0804195798
2015-03-23T18:00:00Z,1962,0.00176049454
2015-03-23T19:00:00Z,1963,0.0
2015-03-23T20:00:00Z,1964,0.0
2015-03-23T21:00:00Z,1965,0.0
2015-03-23T22:00:00Z,1966,0.0
2015-03-23T23:00:00Z,1967,0.0
2015-03-24T00:00:00Z,1968,0.0
2015-03-24T01:00:00Z,1969,0.0
2015-03-24T02:00:00Z,1970,0.0
2015-03-24T03:00:00Z,1971,0.0
2015-03-24T04:00:00Z,1972,0.0
2015-03-24T05:00:00Z,1973,0.0
2015-03-24T06:00:00Z,1974,0.0443345991
2015-03-24T07:00:00Z,1975,0.208132734
2015-03-24T08:00:00Z,1976,0.396512268
2015-03-24T09:00:00Z,1977,0.559796999
2015-03-24T10:00:00Z,1978,0.675691624
2015-03-24T11:00:00Z,1979,0.747872923
2015-03-24T12:00:00Z,1980,0.693017496
2015-03-24T13:00:00Z,1981,0.4801937
2015-03-24T14:00:00Z,1982,0.343727222
2015-03-24T15:00:00Z,1983,0.206939669
2015-03-24T16:00:00Z,1984,0.141944571
2015-03-24T17:00:00Z,1985,0.0731664928
2015-03-24T18:00:00Z,1986,0.00174153912
2015-03-24T19:00:00Z,1987,0.0
2015-03-24T20:00:00Z,1988,0.0
2015-03-24T21:00:00Z,1989,0.0
2015-03-24T22:00:00Z,1990,0.0
2015-03-24T23:00:00Z,1991,0.0
2015-03-25T00:00:00Z,1992,0.0
2015-03-25T01:00:00Z,1993,0.0
2015-03-25T02:00:00Z,1994,0.0
2015-03-25T03:00:00Z,1995,0.0
2015-03-25T04:00:00Z,1996,0.0
2015-03-25T05:00:00Z,1997,0.0
2015-03-25T06:00:00Z,1998,0.0474086748
2015-03-25T07:00:00Z,1999,0.208734767
2015-03-25T08:00:00Z,2000,0.385523416
2015-03-25T09:00:00Z,2001,0.543360092
2015-03-25T10:00:00Z,2002,0.661976154
2015-03-25T11:00:00Z,2003,0.744076434
2015-03-25T12:00:00Z,2004,0.661935882
2015-03-25T13:00:00Z,2005,0.56382291
2015-03-25T14:00:00Z,2006,0.455780416
2015-03-25T15:00:00Z,2007,0.291924295
2015-03-25T16:00:00Z,2008,0.12147745
2015-03-25T17:00:00Z,2009,0.0429641052
2015-03-25T18:00:00Z,2010,0.00170764895
2015-03-25T19:00:00Z,2011,0.0
2015-03-25T20:00:00Z,2012,0.0
2015-03-25T21:00:00Z,2013,0.0
2015-03-25T22:00:00Z,2014,0.0
2015-03-25T23:00:00Z,2015,0.0
2015-03-26T00:00:00Z,2016,0.0
2015-03-26T01:00:00Z,2017,0.0
2015-03-26T02:00:00Z,2018,0.0
2015-03-26T03:00:00Z,2019,0.0
2015-03-26T04:00:00Z,2020,0.0
2015-03-26T05:00:00Z,2021,0.0
2015-03-26T06:00:00Z,2022,0.0228156586
2015-03-26T07:00:00Z,2023,0.0824048643
2015-03-26T08:00:00Z,2024,0.163738981
2015-03-26T09:00:00Z,2025,0.271570203
2015-03-26T10:00:00Z,2026,0.409261904
2015-03-26T11:00:00Z,2027,0.408854675
2015-03-26T12:00:00Z,2028,0.350973133
2015-03-26T13:00:00Z,2029,0.253230856
2015-03-26T14:00:00Z,2030,0.228576244
2015-03-26T15:00:00Z,2031,0.153992283
2015-03-26T16:00:00Z,2032,0.0966281426
2015-03-26T17:00:00Z,2033,0.0196188621
2015-03-26T18:00:00Z,2034,0.000823774937
2015-03-26T19:00:00Z,2035,0.0
2015-03-26T20:00:00Z,2036,0.0
2015-03-26T21:00:00Z,2037,0.0
2015-03-26T22:00:00Z,2038,0.0
2015-03-26T23:00:00Z,2039,0.0
2015-03-27T00:00:00Z,2040,0.0
2015-03-27T01:00:00Z,2041,0.0
2015-03-27T02:00:00Z,2042,0.0
2015-03-27T03:00:00Z,2043,0.0
2015-03-27T04:00:00Z,2044,0.0
2015-03-27T05:00:00Z,2045,0.0
2015-03-27T06:00:00Z,2046,0.0174823104
2015-03-27T07:00:00Z,2047,0.113661281
2015-03-27T08:00:00Z,2048,0.174534711
2015-03-27T09:00:00Z,2049,0.211629451
2015-03-27T10:00:00Z,2050,0.31175948
2015-03-27T11:00:00Z,2051,0.429709415
2015-03-27T12:00:00Z,2052,0.328944539
2015-03-27T13:00:00Z,2053,0.365539057
2015-03-27T14:00:00Z,2054,0.375558228
2015-03-27T15:00:00Z,2055,0.251985784
2015-03-27T16:00:00Z,2056,0.173820077
2015-03-27T17:00:00Z,2057,0.0747654443
2015-03-27T18:00:00Z,2058,0.00313610172
2015-03-27T19:00:00Z,2059,0.0
2015-03-27T20:00:00Z,2060,0.0
2015-03-27T21:00:00Z,2061,0.0
2015-03-27T22:00:00Z,2062,0.0
2015-03-27T23:00:00Z,2063,0.0
2015-03-28T00:00:00Z,2064,0.0
2015-03-28T01:00:00Z,2065,0.0
2015-03-28T02:00:00Z,2066,0.0
2015-03-28T03:00:00Z,2067,0.0
2015-03-28T04:00:00Z,2068,0.0
2015-03-28T05:00:00Z,2069,0.0
2015-03-28T06:00:00Z,2070,0.0253864771
2015-03-28T07:00:00Z,2071,0.102340658
2015-03-28T08:00:00Z,2072,0.209655525
2015-03-28T09:00:00Z,2073,0.276656913
2015-03-28T10:00:00Z,2074,0.302068728
2015-03-28T11:00:00Z,2075,0.345938615
2015-03-28T12:00:00Z,2076,0.347967439
2015-03-28T13:00:00Z,2077,0.297389794
2015-03-28T14:00:00Z,2078,0.26471307
2015-03-28T15:00:00Z,2079,0.213409654
2015-03-28T16:00:00Z,2080,0.151672521
2015-03-28T17:00:00Z,2081,0.0534511274
2015-03-28T18:00:00Z,2082,0.00399517126
2015-03-28T19:00:00Z,2083,0.0
2015-03-28T20:00:00Z,2084,0.0
2015-03-28T21:00:00Z,2085,0.0
2015-03-28T22:00:00Z,2086,0.0
2015-03-28T23:00:00Z,2087,0.0
2015-03-29T00:00:00Z,2088,0.0
2015-03-29T01:00:00Z,2089,0.0
2015-03-29T02:00:00Z,2090,0.0
2015-03-29T03:00:00Z,2091,0.0
2015-03-29T04:00:00Z,2092,0.0
2015-03-29T05:00:00Z,2093,0.0
2015-03-29T06:00:00Z,2094,0.0162263423
2015-03-29T07:00:00Z,2095,0.0669296671
2015-03-29T08:00:00Z,2096,0.136244689
2015-03-29T09:00:00Z,2097,0.257294772
2015-03-29T10:00:00Z,2098,0.263635441
2015-03-29T11:00:00Z,2099,0.207036716
2015-03-29T12:00:00Z,2100,0.248361551
2015-03-29T13:00:00Z,2101,0.209451614
2015-03-29T14:00:00Z,2102,0.088841025
2015-03-29T15:00:00Z,2103,0.0681971114
2015-03-29T16:00:00Z,2104,0.0312909186
2015-03-29T17:00:00Z,2105,0.0101545503
2015-03-29T18:00:00Z,2106,0.000824114072
2015-03-29T19:00:00Z,2107,0.0
2015-03-29T20:00:00Z,2108,0.0
2015-03-29T21:00:00Z,2109,0.0
2015-03-29T22:00:00Z,2110,0.0
2015-03-29T23:00:00Z,2111,0.0
2015-03-30T00:00:00Z,2112,0.0
2015-03-30T01:00:00Z,2113,0.0
2015-03-30T02:00:00Z,2114,0.0
2015-03-30T03:00:00Z,2115,0.0
2015-03-30T04:00:00Z,2116,0.0
2015-03-30T05:00:00Z,2117,0.0
2015-03-30T06:00:00Z,2118,0.0233773067
2015-03-30T07:00:00Z,2119,0.0342310175
2015-03-30T08:00:00Z,2120,0.0453968517
2015-03-30T09:00:00Z,2121,0.163380952
2015-03-30T10:00:00Z,2122,0.470078595
2015-03-30T11:00:00Z,2123,0.701691174
2015-03-30T12:00:00Z,2124,0.704032159
2015-03-30T13:00:00Z,2125,0.664626733
2015-03-30T14:00:00Z,2126,0.582520122
2015-03-30T15:00:00Z,2127,0.392202317
2015-03-30T16:00:00Z,2128,0.228328844
2015-03-30T17:00:00Z,2129,0.0628573556
2015-03-30T18:00:00Z,2130,0.00465990045
2015-03-30T19:00:00Z,2131,0.0
2015-03-30T20:00:00Z,2132,0.0
2015-03-30T21:00:00Z,2133,0.0
2015-03-30T22:00:00Z,2134,0.0
2015-03-30T23:00:00Z,2135,0.0
2015-03-31T00:00:00Z,2136,0.0
2015-03-31T01:00:00Z,2137,0.0
2015-03-31T02:00:00Z,2138,0.0
2015-03-31T03:00:00Z,2139,0.0
2015-03-31T04:00:00Z,2140,0.0
2015-03-31T05:00:00Z,2141,0.0
2015-03-31T06:00:00Z,2142,0.00781136853
2015-03-31T07:00:00Z,2143,0.0113435125
2015-03-31T08:00:00Z,2144,0.0196618369
2015-03-31T09:00:00Z,2145,0.117469312
